id_centro_vacunacion,id_ubigeo,nombre,latitud,longitud,entidad_administra,id_eess
4807,1176,Brigada movil La Corlib - Macabi alto,-7.7166721,-79.3711947,,0
4808,1176,Brigada movil Nuevo Paraiso - Macabi alto,-7.7166721,-79.3711947,,0
4809,1176,Brigada El Paraiso - Macabi alto,-7.7166721,-79.3711947,,0
4810,1176,BRIGADA MOVIL SECTOR RAZURI - RAZURI,-7.7166721,-79.3711947,,0
4811,1310,PENTAGONITO,-12.1007421,-76.9868077,,0
4813,1310,POLICLINICO NAVAL,-12.0963924,-76.9932053,,0
4814,1301,SALUDPOL,-12.0695399,-77.0543513,,0
4816,1566,C.S SAN PEDRO,-5.2004186,-80.6400189,,0
4817,125,YANAMARCA,-9.288490892,-77.641333674,,0
4818,125,BARRIO LA PAZ,-9.282819118,-77.646458599,,0
4819,125,BARRIO EL TRIUNFO,-9.279864961,-77.646211836,,0
4820,125,BARRIO SAN MARTIN,-9.281206997,-77.643914682,,0
4821,229,I.E. MARCOS EVARISTO VILLACRE,-9.175261986,-78.357504329,,0
4822,125,CAJAMARQUILLA,-9.278284591,-77.64357136,,0
4823,1678,P.S. ANCOAMAYA,-16.149920599,-69.583327318,,0
4824,1678,P.S. MULLACONTIHUECO,-16.175750667,-69.540613137,,0
4825,1678,P.S.CHUCARAYA,-16.141100096,-69.601475142,,0
4826,1678,P.S. CHILACOLLO,-16.115382617,-69.598790251,,0
4827,1678,P.C.OCOÑA,-16.08329331,-69.583335364,,0
4828,1516,LOCAL COMUNAL LA NOVIA,-11.7503805,-69.3831079,,0
4829,1508,CENTRO DE ACOGIDA RESIDENCIAL VIRGEN PEREGRINA-INABIF,-12.5747937,-69.1758142,,0
4835,1691,P.S. CHAÑOCAHUA,-15.3636353,-70.3667592,,0
4836,1506,COMPLEJO DEPORTIVO LA CHACRITA,-12.603759,-69.1994438,,0
4837,1791,I.E. N° 00649-bilingue,-5.761320595,-77.42869,,0
4839,1512,SALON COMUNAL BOCA AMIGO,-12.603123,-70.0880743,,0
4840,1508,P.S PLANCHON,-12.2800069,-69.1520727,,0
4841,1575,CENTRO DE SALUD SAN SEBASTIAN,-5.1797493,-80.6818435,,0
4842,1569,IE FEDERICO VILLARREAL,-5.3246336,-80.6657744,,0
4843,563,SAMU DIRESA CAJAMARCA,-7.150998541,-78.506737282,,0
4844,1828,IE ALFONSO UGARTE,-18.2862724,-70.4360652,,0
4845,1778,LOCAL COMUNAL DE SAN JUAN DEL CAÑO,-7.2604638,-76.7902269,,0
4846,1778,LOCAL COMUNAL SAN RAMON,-7.2604638,-76.7902269,,0
4847,1775,LOCAL COMUNAL QUINILLA,-7.1846204,-76.7320288,,0
4848,1775,LOCAL COMUNAL HUINGUILLO,-7.3443282,-76.6810565,,0
4849,1779,LOCAL COMUNAL ARMAYARI,-7.2938987,-76.7076802,,0
4850,1775,LOCAL COMUNAL CAYENA,-7.2658386,-76.7237291,,0
4851,1777,LOCAL COMUNAL MIRAFLORES,-7.4353141,-76.8848647,,0
4852,1777,LOCAL COMUNAL SHEPTE,-7.3915394,-76.8424053,,0
4853,1775,LOCAL COMUNAL HUAYABAMBA,-7.2568509,-76.7348977,,0
4854,1775,LOCAL COMUNAL LA VICTORIA,-7.15773,-76.7257866,,0
4855,1775,LOCAL COMUNAL VILLAPRADO,-7.1374284,-76.7050562,,0
4856,1567,E.S I3 CHICLAYITO,-5.2255878,-80.628529,,0
4858,1691,PS. QUELLOQUELLO,-15.298455085,-70.340899677,,0
4859,1691,PS. HUAYTA CENTRAL,-15.472653686,-70.439261646,,0
4860,1699,PS. LAGUNILLAS,-15.7474367,-70.7675833,,0
4861,1692,PS. QUINSACHATA,-15.606602985,-70.356858243,,0
4862,1507,BATALLON DE COMANDOS CAP JENNER VIDARTE CAMPOS N° 613 BASE TEMPORAL MIXTA BRAVO,-12.8791175,-69.9417593,,0
4863,1506,LOZA DEPORTIVA LOS CASTAÑOS - PUERTO MALDONADO,-12.6012757,-69.1963126,,0
4865,1691,P.S. RIVERA COYLATA,-15.279935349,-70.455751867,,0
4866,1699,P.S. PINAYA,-15.589808516,-70.913313291,,0
4867,1697,P.S. CHILAHUITO,-15.39717171,-70.714303164,,0
4868,1691,P.S. NESTOR CACERES,-15.483269311,-70.365612974,,0
4869,1691,P.S. HUAYTA TUPAC AMARU,-15.461651633,-70.391282291,,0
4872,1506,POLICIA NACIONAL DEL PERU XV REGION NACIONAL MADRE DE DIOS,-12.5963651,-69.1903426,,0
4875,1506,COMUNIDAD NATIVA EL PILAR,-12.5719759,-69.2531437,,0
4879,1859,HOSPITAL II ESSALUD PUCALLPA,-8.3905682,-74.5463562,,0
4882,1773,CC.PP ALMENDRILLO,-6.2945,-76.6931,,0
4887,696,Piscina Municipal Mi Perú,-11.854258,-77.1224973,,0
4888,1506,PLATAFORMA DEPORTIVA IPD - TAMBOPATA,-12.6017806,-69.1882283,,0
4889,1649,ESTABLECIMIENTO DE SALUD SAN JUAN DE SALINAS - DISTRITO SJ SALINAS - AZANGARO - PUNO,-14.786410539,-70.352289556,,0
4892,190,puesto de salud Acas,-10.4567099,-77.3255646,,0
4893,1506,COLISEO CERRADO DE MDD - PUERTO MALDONADO,-12.5929399,-69.1971707,,0
4895,1758,CASA COMUNAL ALTO PACHIZA,-6.93690524,-76.771942069,,0
4896,130,PLAZA DE ARMAS SHUMAY,-9.3224332,-77.6034894,,0
4899,131,C.P PARIAHUNCA,-9.365146,-77.5805685,,0
4900,130,C.P VICOS,-9.3194825,-77.5749189,,0
4902,214,PLAZA CANRRAY CHICO - RECUAY,-9.6689067,-77.4565342,,0
4903,214,PLAZA PARIAPATA - RECUAY,-9.6785751,-77.467329,,0
4904,214,CANTU - RECUAY,-9.6785751,-77.467329,,0
4905,214,IGLESIA TUCTU - RECUAY,-9.7048448,-77.4576027,,0
4906,1753,PLAZA DE ARMAS,-6.6138877,-76.6950778,,0
4908,1753,LOCAL COMUNAL,-6.6149733,-76.7481508,,0
4910,1703,P.S. NINA CORANI,-14.849181399,-70.806892449,,0
"4911,85,""Mercado Central """" Virgen de Fatima """""",-9.526431957,-77.530537895,,0"
4912,85,CISEA Huarupampa,-9.525839427,-77.53021603,,0
5763,1753,I.E 429 INICIAL,-6.6811132,-76.6879578,,0
5764,1747,0719 - PRIMARIA,-6.971017,-76.63843,,0
5765,1755,I.E 0384 LA MIXTA,-6.5140271,-76.7406235,,0
5766,1755,I.E 0020 PRIMARIA - SECUNDARIA,-6.4391059,-76.725471,,0
5767,1755,I.E. 409 NIVEL INICIAL,-6.4383957,-76.7271333,,0
5768,1755,I.E. 0624 - NIVEL PRIMARIO,-6.5149811,-76.7312454,,0
5769,1291,Sedapal - La Atarjea,-12.0331248,-76.9838113,,0
5770,1801,Colegio Militar Mariscal Cáceres,-6.4749109,-76.3966453,,0
5771,1755,0686 FLOR DEL NORTE - PRIMARIA,-6.3964281,-76.8942407,,0
5772,1753, 0600 - PRIMARIO,-6.5984,-76.6962,,0
5773,1790,00813 JUAN GRIMALDO CAHUAZA MALAPI,-6.0724,-77.1607,,0
225,1163,Complejo Deportivo Simon Bolivar,-8.08015747,-79.12207972,DIRESA,0
226,1163,Polideportivo Milagro,-8.02632065,-79.06779048,DIRESA,0
227,1164,Estadio Víctor Raul Haya De La Torre,-8.07614025,-79.05511035,DIRESA,0
228,1164,I.E Dios Es Amor,-8.05633492,-79.05268865,DIRESA,0
229,1164,I.E San Martin,-8.05115677,-79.0527066,ESSALUD,0
230,1164,I.E. José Olaya,-8.07693189,-79.04999635,ESSALUD,0
231,1165,Centro Deportivo Union Laredo,-8.091465,-78.960333,DIRESA,0
232,1165,Polideportivo Laredo,-8.98800646,-78.96392121,ESSALUD,0
233,1166,Coliseo Luz Marina Neyra De Fernandez,-8.17044266,-79.00904936,DIRESA,0
234,1168,Teatro Salaverry,-8.22298606,-78.974,DIRESA,0
235,1160,Cepunt,-8.11662793,-79.04332734,ESSALUD,0
"236,1160,""Cuartel """"32a Brigada De Infanteria - Trujillo"""""",-8.09575504,-79.01850924,DIRESA,0"
237,1160,I.E. Gue José Faustino Sánchez Carrión (Movil),-8.12291311,-79.02459572,DIRESA,0
238,1160,I.E. San Juan,-8.10334556,-79.02795601,DIRESA,0
239,1160,Institucion Educativa Pedro Mercedes Ureña N° 81014 - Centro Viejo,-8.11217443,-79.0487836,DIRESA,0
240,1160,Upao (Movil Y Peatonal),-8.12702081,-79.03147426,ESSALUD,0
241,1170,I.E. Andres Avelino Caceres,-8.13403239,-79.03932479,DIRESA,0
242,1170,I.E. Antonio Encinas,-8.14441039,-79.05071788,DIRESA,0
243,1170,Preventorio,-8.13884426,-79.05148296,ESSALUD,0
244,1317,Vacunatorio San Isidro labrador,-12.04374386,-76.94626406,ESSALUD,0
246,1292,Clínica Jesus Del Norte,-11.98957989,-77.05879467,PRIVADO,0
247,1281,Centro De Vacunación Aljovin,-12.05728714,-77.03232955,ESSALUD,0
248,1311,Complejo Deportivo - Municipalidad De San Isidro,-12.1080212,-77.05449962,ESSALUD,0
249,1312,Clínica San Miguel Arcangel (Sjl),-11.970351714,-77.001719363,MINSA,0
250,1313,Complejo Del Ipd,-12.16264321,-76.9719422,MINSA,0
251,1315,Parque Zonal Mayta Capac,-12.009103172,-77.086598718,MINSA,0
252,1320,I.E.F.A.P Manuel Polo Jiménez,-12.14885948,-76.99293476,MINSA,0
253,85,Casa Del Maestro,-9.53067108,-77.52689945,ESSALUD,0
254,85,Coliseo Cerrado Huaraz,-9.53717739,-77.52778509,DIRESA,0
255,85,I.E. La Libertad,-9.5273156,-77.52648854,CC PNP,0
257,85,I.E.I 233 La Soledad,-9.53102582,-77.52270435,DIRESA,0
258,89,Ciudad Universitaria De La Unasam,-9.51755841,-77.52457101,ESSALUD,0
259,89,Complejo Deportivo Videnita,-9.49508143,-77.53996966,ESSALUD,0
260,89,I.E.P Nuestra Señora Del Sagrado Corazon De Jesus,-9.5154781,-77.53261695,MINSA,0
261,224,Estadio Centenario,-9.09967302,-78.56082036,DIRESA,0
262,224,I.E. Eleazar Guzman Barron,-9.07395394,-78.57547666,DIRESA,0
263,224,I.E. Santa Maria Reyna,-9.0693773,-78.58294254,DIRESA,0
264,232,Complejo Polideportivo Casuarinas,-9.13154275,-78.5234325,ESSALUD,0
265,232,I.E. Augusto Salazar Bondy,-9.12720487,-78.52916537,DIRESA,0
266,232,I.E. Fe Y Alegria Nº 14,-9.11302933,-78.53644274,DIRESA,0
267,232,I.E. N°88389 Juan Valer Sandoval,-9.11647695,-78.50556971,MINSA,0
268,232,Plaza De Estacionamiento Real Plaza,-9.12647146,-78.53531176,DIRESA,0
269,335,Estadio Monumental Univiersidad San Agustin,-16.4072601,-71.52038619,ESSALUD,0
270,338,Complejo Rayo Chachani,-16.352015,-71.56631,DIRESA,0
271,338,I.E. 40044 San Martin De Porres,-16.32281874,-71.59304658,DIRESA,0
272,338,I.E. 41026 Maria Murillo De Bernal,-16.377167,-71.560806,DIRESA,0
273,338,I.E. Alejandro Sanchez Arteaga,-16.394972,-71.57736,DIRESA,0
274,338,I.E. Fe Y Alegria N°51,-16.32578,-71.55591,DIRESA,0
275,338,I.E. Santo Tomás De Aquino-Circa,-16.393503,-71.567192,DIRESA,0
276,363,Palacio Del Deporte,-16.43317777,-71.52792718,ESSALUD,0
277,363,Parque Urb. La Melgariana,-16.42727559,-71.52108264,ESSALUD,0
278,346,I.E. José Carlos Mariategui,-16.415771,-71.512674,DIRESA,0
279,346,I.E. Julio C. Tello,-16.417628,-71.492632,DIRESA,0
280,346,I.E. Paola Fraysinetti,-16.412773,-71.491481,DIRESA,0
281,346,I.E. Santa María De La Paz,-16.433862,-71.491225,DIRESA,0
282,346,I.E. Teobaldo Paredes,-16.412237,-71.498803,DIRESA,0
283,346,I.E. Virgen Del Carmen,-16.417525,-71.472184,DIRESA,0
284,346,Parque Nuevo Perú,-16.424503,-71.497225,DIRESA,0
285,697,Colegio De Señoritas Educandas,-13.516718,-71.982168,,0
286,697,Unsaac Escuela Profesional De Medicina Humana,-13.52264,-71.957258,,0
287,700,C.D. Cajonahuaylla,-13.549036,-71.877903,DIRESA,0
288,701,Instituto Superior Tecnologico Tupac Amaru,-13.533377,-71.927303,DIRESA,0
"289,702,""Centro Cultural Koripata, El Bosque"",-13.527208,-71.977375,,0"
290,704,Parque Quillabamba,-13.529735,-71.961957,MINSA,0
291,704,Parque Velasco Astete,-13.536838,-71.947781,MINSA,0
292,704,Uac Centro De Idiomas / Escuela De Medicina Humana,-13.521958,-71.964836,,0
293,993,Colegio Data Systems Ingenieros,-14.07962398,-75.7500497,C.S. EL INGENIO,0
294,993,Escuela 23007 Judith Aybar De Granados - Ica,-14.05840993,-75.73049986,MINSA,0
295,1002,Ie. Maximo De La Cruz Solorsano,-14.03894264,-75.73592942,MINSA,0
296,993,Inicial – Jardín Rincon De Cachiche N° 03,-14.094,-75.7356,MINSA,0
297,993,Institucion Educativa El Huarango Secundaria,-14.07723586,-75.76638882,MINSA,0
298,993,Ipd Club Del Pueblo Ica,-14.07802928,-75.73141044,ESSALUD,0
299,993,Ipd. Complejo Deportivo San Isidro,-14.07464553,-75.73402239,MINSA,0
300,994,Ie Micaela Bastidas Puyucawa,-14.03724918,-75.70258907,MINSA,0
301,995,Ie Jose Huaman Girao,-14.09356725,-75.70221499,MINSA,0
302,998,Ie. 22319 Colegio De Mujeres,-14.04816588,-75.70763592,MINSA,0
303,1000,Estadio Juan De Dios Bolivar,-13.98881264,-75.77239616,MINSA,0
304,1002,Ie Genaro Huaman Acuache,-14.01317771,-75.73689982,C.S. OCUCAJE,0
305,1004,Ie Andres Avelino Caceres,-14.01974952,-75.75741936,MINSA,0
306,1036,Coliseo Wanka,-12.07777272,-75.2108348,MINSA,0
307,1045,Colegio Salesiano Santa Rosa,-12.06570424,-75.21398647,MINSA,0
308,1045,Hospital Ramiro Prialé Prialé,-12.05262921,-75.22890758,ESSALUD,0
"309,1036,""Centro Internacional De Negocios """"yanama"""""",-12.07473142,-75.21419736,MINSA,0"
310,1325,I.E. 21012,-10.75451,-77.76354,MINSA,0
311,1325,I.E. Lauriama Primaria 20478,-10.74554,-77.75815,DIRESA,0
312,1325,I.E. Virgen De Lourdes 21011,-10.7559,-77.7639,MINSA,0
313,1358,Colegio Nuestra Señora Del Carmen,-11.495577,-77.209441,DIRESA LIMA,0
314,1358,Coliseo Campeones De Huaral,-11.496574,-77.216209,MINSA,0
315,1358,Ie 20449 Andres De Los Reyes,-11.493961,-77.198614,MINSA,0
316,1406,Estadio Segundo Aranda Torres,-11.1022896,-77.6054335,MINSA,0
317,1402,CENTRO PRE UNIVERSITARIO UNIV JOSE FAUSTINO SANCHEZ CARRION,-11.12391451,-77.61024157,DIRESA,0
318,1506,I.E. Augusto Bouroncle Acuña - TAMBOPATA,-12.5994956,-69.18587032,DIRESA,0
319,1506,I.E. DOS DE MAYO - TAMBOPATA,-12.58582006,-69.1895521,DIRESA,0
320,1506,I.E. JOSE ABELARDO QUIÑONEZ - LA JOYA,-12.60235905,-69.21254726,DIRESA,0
321,1506,I.E. SEÑOR DE LOS MILAGROS - TAMBOPATA,-12.59449211,-69.19883717,MINSA,0
322,1534,I.E. Virgen Del Rosario,-17.6386,-71.3393,MINSA,0
323,1517,Complejo Deportivo Alto Tiwinza,-17.200566007,-70.945572297,MINSA,0
324,1534,Plaza Francisco Bolognesi,-17.63553,-71.33846,MINSA,0
325,1517,Estadio 25 De Noviembre,-17.18618,-70.92973,MINSA,0
326,1517,I.E. Simon Bolivar,-17.18683,-70.93169,MINSA,0
327,922,I.E. Juan Jose Crespo Y Castillo,-10.12067915,-76.20585984,MINSA,0
328,930,I.E.P. Yarowilca,-9.82861,-76.8014,MINSA,0
2239,845,IPRESS - P.S. MAICENA,-13.0641103,-74.419645,MINSA,0
2240,840,IPRESS - P.S. LLAMOCCTACHI,-12.9911259,-74.3352858,MINSA,0
2241,820,C.S MOYA,-12.4232425,-75.1538309,DIRESA,0
2242,841,IPRESS - P.S. CARCOSI,-13.013353,-74.4815177,MINSA,0
2243,819,P.S MARISCAL CACERES,-12.5492397,-74.9354909,DIRESA,0
2244,820,P.S ISLAYCHUMPI,-12.4570821,-75.1311874,DIRESA,0
2245,820,P.S ISLAYCHUMPI,-12.4570794,-75.1311851,DIRESA,0
2246,820,C.S MOYA,-12.4112293,-75.1375533,DIRESA,0
2247,821,P.S OCCORO VIEJO,-12.5835,-75.0374,DIRESA,0
2248,821,P.S OCCORO NUEVO,-12.60062,-75.018517,DIRESA,0
2249,821,P.S OCCORO NUEVO,-12.7136666,-75.1713575,DIRESA,0
2250,821,P.S OCCORO NUEVO,-12.6006192,-75.0185162,DIRESA,0
2251,1678,P.S. SIRAYA,-16.279501091,-69.725878679,MINSA,0
2252,821,P.S OCCORO NUEVO,-12.5963217,-75.0721506,DIRESA,0
2253,821,P.S TAMBOPATA- SATELITE,-12.654376,-75.0947243,DIRESA,0
2254,821,P.S OCCORO NUEVO,-12.5941039,-75.0195837,DIRESA,0
2255,822,P.S CHILLHUAPAMPA,-12.660612,-74.9793243,DIRESA,0
2256,822,P.S CONAICASA,-12.660612,-74.9793243,DIRESA,0
2257,822,P.S HUAYANAY,-12.6512014,-75.004742,DIRESA,0
2258,822,C.S PALCA,-12.660612,-74.9793243,DIRESA,0
2259,822,P.S PUTACCA,-12.6515178,-74.9565458,DIRESA,0
2260,823,P.S PILCHACA,-12.401193,-75.0838369,DIRESA,0
2261,824,P.S CHAQUICOCHA,-12.4781246,-75.1831552,DIRESA,0
2262,1678,C.S. CHIJICHAYA,-16.149960747,-69.683338047,MINSA,0
2263,824,P.S CHUYA,-12.4781246,-75.1831552,DIRESA,0
2264,824,P.S CHUYA,-12.4781463,-75.1832199,DIRESA,0
2265,824,P.S CHUYA,-12.5277861,-75.2531981,DIRESA,0
2266,824,P.S CORICOCHA,-12.5537277,-75.2143332,DIRESA,0
2267,824,P.S VILCA,-12.4774588,-75.1833879,DIRESA,0
2268,824,P.S VILCA,-12.4781246,-75.1831552,DIRESA,0
2269,824,P.S VILCA,-12.5106848,-75.1946666,DIRESA,0
2270,825,P.S SAN JUAN DE CCARHUACC,-12.8315992,-74.7607718,DIRESA,0
2271,825,P.S PANTACHI SUR,-12.8645674,-74.7441356,DIRESA,0
2272,847,IPRESS - P.S. TRANCA,-13.0510573,-74.4839123,MINSA,0
2273,841,IPRESS - P.S. YUNYACCASA,-12.9427261,-74.5390321,MINSA,0
2274,1326,Centro de Salud Paramonga,-10.6794723,-77.8166231,,0
2275,1327,Centro de Salud Pativilca,-10.69711,-77.780174,,0
2276,1328,Hospital de Supe Laura Esther Rodriguez Dulanto,-10.7973601,-77.7178446,,0
2277,1329,Centro de Salud Puerto Supe,-10.8008606,-77.744103,MINSA,0
2278,1333,Puesto de Salud Gorgor,-10.549334,-77.1129875,MINSA,0
2279,1333,Puesto de Salud Huancapon,-10.549334,-77.1129875,DIRESA LIMA,0
2281,1355,ESTADIO BENJAMIN ROCA DE SAN LUIS,-13.0536439,-76.4307398,MINSA,0
2282,1353,I.E.P Nº 20177 SAN MARTIN,-12.9406776,-76.3984537,,0
2283,1351,ESTADIO TEOFILO CUBILLAS,-13.0750199,-76.3148478,MINSA,0
2284,1352,ESTADIO MUNICIPAL DE PACARAN MAXIMILIANO SANTOS,-12.8775491,-76.0683294,MINSA,0
2285,1357,COLISEO CERRADO DE ZUÑIGA,-12.849948,-76.0083436,MINSA,0
2286,1345,I.E.P. GERARDO SALOMON MEJIA SACO,-13.0221764,-76.4782773,MINSA,0
2289,828,HOSPITAL PROVINCIAL ACOBAMBA,-12.844533729,-74.571406301,DIRESA,0
2291,580,Institucion Educativa Ramon Castilla-Chumuch,-6.601525293,-78.201989736,,0
2292,943,Plaza de Huancabamba,-9.542907,-76.7936172,MINSA,0
2293,833,CENTRO  DE SALUD  PAUCARA,-12.735061912,-74.670726852,DIRESA,0
2294,943,Plaza de Morca,-9.5527076,-76.7658136,MINSA,0
2295,830,PLAZA ANTA,-12.808835764,-74.649774674,DIRESA,0
2296,830,CENTRO DE SALUD HUAYANAY,-12.783627569,-74.679685116,DIRESA,0
2297,832,PUESTO DE SALUD MARCAS,-12.8882639,-74.4000588,DIRESA,0
2298,587,Institucion Educativa David Sanchez Infante-SOROCHUCO,-6.913953476,-78.251859296,,0
2299,835,CENTRO DE SALUD PUCA CRUZ,-12.747563,-74.627507,DIRESA,0
2300,585,Miguel Iglesias-celendin,-6.650051825,-78.231937159,MINSA,0
2301,834,PAMPA DEL C.S. CHOCLOCOCHA,-12.8526535,-74.537173,DIRESA,0
2302,579,coliseo cerrado celendin,-6.863561849,-78.142824994,,0
2303,831,CENTRO DE SALUD CAJA ESPIRITU,-12.879805894,-74.491717085,DIRESA,0
2304,1746,I.E. N° 00518 - DIONICIO OCAMPO CHAVEZ,-5.974915,-77.026292,,0
2305,377,COMPLEJO DEPORTIVO DE CAHUACHO,-15.502554,-73.479919,,0
2306,424,PLAZA PRINCIPAL IQUIPI-RIO GRANDE,-15.9401358,-73.1308716,,0
2307,1631,IEI. N° 324 Villa del Lago - Puno,-15.8624365,-70.0141761,MINSA,0
2308,1678,P.S. PACCO RIZALASO,-16.183215967,-69.616618212,MINSA,0
2309,841,IPRESS - P.S. LIRCAYCCASA,-12.9753906,-74.5787879,MINSA,0
2310,1678,P.S. CHURO LOPEZ,-16.241360799,-69.636728522,MINSA,0
2311,841,CASA COMUNAL JATUNSUYUY - CONGALLA,-12.9545072,-74.4915954,MINSA,0
2312,841,CASA COMUNAL CCENUACANCHA - CONGALLA,-12.9545072,-74.4915954,MINSA,0
2313,1636,PUESTO DE SALUD TACASAYA,-15.827802,-69.838959,MINSA,0
"2314,662,""Institución Educativa """"María Auristela Sánchez Quiroz"""""",-7.0013661,-78.8522872,,0"
"2315,662,""Institución Educativa """"Manuel Sánchez Díaz"""""",-7.0014805,-78.8518891,,0"
2316,662,Coliseo Multiusos San Miguel,-7.0007634,-78.8492716,DIRESA,0
"2317,673,""Institución Educativa """"Alberto Turpaud"""" - Tongod"",-6.7510485,-78.8272322,DIRESA,0"
"2318,667,""Institución Educativa """"Miguel Grau"""" - La Florida"",-6.8696558,-79.1220056,DIRESA,0"
2319,1649,ESTABLECIMIENTO DE SALUD PROGRESO - AZANGARO - PUNO,-14.692521967,-70.358538054,,0
2320,663,Auditorio Municipal de Bolivar,-6.9768562,-79.1780401,DIRESA,0
2321,1656,PLAZA DE ARMAS-SAN ANTON,-14.584364,-70.319337,,0
"2322,671,""Institución Educativa """"San Gregorio"""""",-7.0572153,-79.0973641,DIRESA,0"
2323,1784,I.E. CESAR RUIZ REATEGUI,-6.849428,-76.340337,,0
2324,1724,PLAZOLETA MUNICIPAL SANDIA,-14.3221046,-69.4660729,,0
2325,1730,COLISEO CERRADO SAN JUAN DEL ORO,-14.2229662,-69.1545414,,0
2326,1731,INSTITUCION EDUCATIVA -YANAHUAYA,-14.2570044,-69.1718432,,0
2327,1725,TAMBO URAL AYLLO -CUYOCUYO,-14.449076,-69.5337086,,0
2328,1733,CENTRO DE SALUD -PUTINA PUNCO,-14.1141974,-69.0470067,,0
2329,1732,COLISEO ABIERTO - MASIAPO,-14.0916574,-69.2449499,,0
2330,1729,PUESTO DE SALUD -QUIACA,-14.4238943,-69.3439856,,0
2331,654,INSTITUCION EDUCATIVA SANTA ROSA N° 16537,-5.2917966,-79.1594961,DIRESA,0
2332,841,CASA COMUNAL ORCCOCORRAL - CONGALLA,-12.9545072,-74.4915954,MINSA,0
2333,841,CASA COMUNAL ALELUYA - CONGALLA,-12.9545072,-74.4915954,MINSA,0
2334,841,CASA COMUNAL CHALLHUAPUQUIO - CONGALLA,-12.9545072,-74.4915954,MINSA,0
2335,841,CASA COMUNAL TOTORA - CONGALLA,-12.9545072,-74.4915954,MINSA,0
2336,841,IPRESS - P.S. CONGALLA,-12.9545072,-74.4915954,MINSA,0
2337,839,IPRESS - C.S. CCOCHACCASA,-12.9281474,-74.7703445,MINSA,0
2338,837,IPRESS - P.S. TUCO,-12.9295032,-74.7318638,MINSA,0
2339,837,PLAZA PRINCIPAL RANTAY - TUCO,-12.9243208,-74.710093,MINSA,0
2340,654,INSTITUCION EDUCATIVA VIRGENGEN DE LAS MERCEDES N° 16538,-5.3479978,-79.1143945,DIRESA,0
2341,693,Estadio Campolo Alcalde,-12.0650402,-77.1078758,MINSA,0
2342,648,TITO CUSI YUPANQUI,-5.1468579,-79.0026218,DIRESA,0
2343,648,ELOY SOBERON FLORES,-5.1440005,-78.9977086,,0
2344,648,NUESTRA SEÑORA DE FATIMA,-5.145029,-79.00691,,0
2345,258,RSAb - Loza Municipal de Cachora  C.S. Cachora,-13.512307967,-72.810114208,,0
2346,1122,Local Comunal del Centro Poblado de Rucubamba,-11.055758126,-75.846694909,,0
2347,1678,C.S. CAMICACHI,-16.030601536,-69.567724224,MINSA,0
2348,1457,POLIDEPORTIVO DE FRANCISCO DE ORELLANA,-3.4269413,-72.7673451,,0
2349,1028,I.E. HILDA BRINGAS,-13.713315987,-76.198834994,DIRESA,0
2350,1028,ESTADIO TEOVALDO PINILLOS - VACUNACAR ESSALUD,-13.711941526,-76.208897826,DIRESA,0
2351,318,LOZA GRASS SINTETICO DE ROCCHACC.,-13.4406997,-73.6004766,,0
3439,1192,I.E. JUAN ALVARADO - OTUZCO,-7.9022511,-78.5662345,MINSA,0
3440,1192,I.E. SIMON BOLIVAR  - OTUZCO,-7.902401,-78.565608,MINSA,0
3441,1192,I.EP. JOSE MARIA ALVAREZ  - OTUZCO,-7.905015343,-78.560512146,MINSA,0
3442,1813,I.E.P.S.M.  N° 0413,-8.197104813,-76.573538836,,0
3443,1207,IE. SANTO TORIBIO - TAYABAMBA,-8.273645427,-77.299270511,MINSA,0
3444,1207,IE. ANGELO PAGANI- TAYABAMBA,-8.276619078,-77.300834991,MINSA,0
3445,1207,IE. INSTITUTO SUPERIO PEDAGOCICO TAYABAMBA,-8.27986496,-77.297482983,MINSA,0
3446,94,IE SAN FRANCISCO DE ASIS,-9.5628488,-77.8934352,MINSA,0
3447,1210,PLAZA ARMAS - COCHACARA,-8.469614365,-77.234793219,MINSA,0
3448,1568,IGLESIA PRESENCIA DE DIOS,-5.2330639,-80.638623,MINSA,0
3449,142,IE AGROPECUARIO YAUTAN,-9.5101851,-77.9951381,MINSA,0
3450,1210,COLISEO MUNICIPAL - HUANCASPATA,-8.457487,-77.2982936,MINSA,0
3451,88,PLAZA DE ARMAS - RAYPA,-9.7452062,-77.881388,,0
3452,1210,LOSA DEPORTIVA GREGORIO LECCA - HUANCASPATA,-8.457487,-77.2982936,MINSA,0
3453,87,MUNICIPALIDAD DE COLCABAMBA,-9.59481,-77.80838,MINSA,0
3454,737,INPE SICUANI,-14.2740192,-71.2342043,,0
3455,86,IE 86061,-9.4950639,-77.8597701,MINSA,0
3456,1216,PLAZA ARMAS DE PARCOY,-7.969514,-77.426338,MINSA,0
3457,1215,PLAZA DE ARMAS PATAZ,-7.711503713,-77.584846981,MINSA,0
3458,166,COLISEO MARIANO LOO GRANDA,-10.0713921,-78.1554634,MINSA,0
3459,1218,ESTADIO DEL CLUB BOLIVAR - TAURIJA,-8.306745746,-77.423640148,MINSA,0
3460,166,IE 86056 DANIEL ALCIDES CARRION,-10.0713921,-78.1554634,,0
3461,1219,LOSA DEPORTIVA - URPAY,-8.3474627,-77.3918504,MINSA,0
3462,1217,LOSA DEPORTIVA SANTIAGO DE CHALLAS,-8.4390758,-77.3205791,MINSA,0
3463,166,IE SANTA ROSA,-10.0535963,-78.1560087,,0
3464,168,IE 88109 ALFONSO UGARTE,-9.9501494,-78.221974,,0
